source,target,distance_km,same_river,same_dijkring
311,521,6.448003256822999,0,1
521,311,6.448003256822999,0,1
311,522,7.978575374087782,0,1
522,311,7.978575374087782,0,1
311,523,9.572236154629701,0,1
523,311,9.572236154629701,0,1
311,524,10.599901556146643,0,1
524,311,10.599901556146643,0,1
311,525,10.969360646819851,0,1
525,311,10.969360646819851,0,1
311,526,11.887395761898398,0,1
526,311,11.887395761898398,0,1
311,527,13.25432325696035,0,1
527,311,13.25432325696035,0,1
312,316,5.690854505256658,1,1
316,312,5.690854505256658,1,1
312,317,7.416656996248377,1,1
317,312,7.416656996248377,1,1
312,318,33.646423539508625,1,0
318,312,33.646423539508625,1,0
312,319,9.299009893531677,1,1
319,312,9.299009893531677,1,1
312,320,10.717919574245741,1,1
320,312,10.717919574245741,1,1
312,321,12.049640700037491,1,1
321,312,12.049640700037491,1,1
312,322,13.323329651404713,1,1
322,312,13.323329651404713,1,1
312,323,12.281830686017456,1,1
323,312,12.281830686017456,1,1
312,324,10.90453598279175,1,1
324,312,10.90453598279175,1,1
312,325,11.345638501203888,1,0
325,312,11.345638501203888,1,0
312,326,39.45733119459551,1,0
326,312,39.45733119459551,1,0
312,327,12.80929545291231,1,0
327,312,12.80929545291231,1,0
312,328,13.574245798570173,1,0
328,312,13.574245798570173,1,0
312,329,14.492467043260785,1,0
329,312,14.492467043260785,1,0
312,330,18.11802064244326,1,0
330,312,18.11802064244326,1,0
312,331,19.52914073890605,1,0
331,312,19.52914073890605,1,0
312,332,30.813359764881206,1,0
332,312,30.813359764881206,1,0
312,333,19.84248686531,1,0
333,312,19.84248686531,1,0
312,334,20.755739471288415,1,0
334,312,20.755739471288415,1,0
312,335,22.027457501945158,1,0
335,312,22.027457501945158,1,0
312,336,23.992184102327993,1,0
336,312,23.992184102327993,1,0
312,337,23.899268210554062,1,0
337,312,23.899268210554062,1,0
312,338,23.706064751451265,1,0
338,312,23.706064751451265,1,0
312,339,26.9271684363581,1,0
339,312,26.9271684363581,1,0
312,340,29.515171979847924,1,0
340,312,29.515171979847924,1,0
312,341,28.26955570927849,1,0
341,312,28.26955570927849,1,0
312,342,30.04411857585441,1,0
342,312,30.04411857585441,1,0
312,343,32.25930564968812,1,0
343,312,32.25930564968812,1,0
312,344,33.56621587251086,1,0
344,312,33.56621587251086,1,0
312,345,34.2504396468133,1,0
345,312,34.2504396468133,1,0
312,346,35.15868353621904,1,0
346,312,35.15868353621904,1,0
312,347,36.98653404956998,1,0
347,312,36.98653404956998,1,0
312,348,37.46283311496876,1,0
348,312,37.46283311496876,1,0
312,349,27.07987621832862,1,0
349,312,27.07987621832862,1,0
312,350,26.196735540902804,1,0
350,312,26.196735540902804,1,0
312,351,24.75848856453075,1,0
351,312,24.75848856453075,1,0
312,352,22.833323214109683,1,0
352,312,22.833323214109683,1,0
312,353,22.902120862487823,1,0
353,312,22.902120862487823,1,0
312,354,23.548452029804423,1,0
354,312,23.548452029804423,1,0
312,355,23.666903219475085,1,0
355,312,23.666903219475085,1,0
312,356,22.133005602493302,1,0
356,312,22.133005602493302,1,0
312,357,24.221451195169955,1,0
357,312,24.221451195169955,1,0
312,358,23.039648716940107,1,0
358,312,23.039648716940107,1,0
312,359,21.571474520764685,1,0
359,312,21.571474520764685,1,0
312,360,19.766297883012893,1,0
360,312,19.766297883012893,1,0
312,361,38.34020272507698,1,0
361,312,38.34020272507698,1,0
312,362,19.866368792509615,1,0
362,312,19.866368792509615,1,0
312,363,20.221012462287835,1,0
363,312,20.221012462287835,1,0
312,364,19.37752339696691,1,0
364,312,19.37752339696691,1,0
312,365,18.659495625552154,1,0
365,312,18.659495625552154,1,0
312,366,18.05063638767343,1,0
366,312,18.05063638767343,1,0
312,367,18.118078154153107,1,0
367,312,18.118078154153107,1,0
312,368,19.14564976698362,1,0
368,312,19.14564976698362,1,0
312,369,20.10675809274086,1,0
369,312,20.10675809274086,1,0
312,370,20.518661384213154,1,0
370,312,20.518661384213154,1,0
312,371,20.553840419736648,1,0
371,312,20.553840419736648,1,0
312,372,20.47648895685,1,0
372,312,20.47648895685,1,0
312,373,20.35570654632258,1,0
373,312,20.35570654632258,1,0
312,374,37.2485603748655,1,0
374,312,37.2485603748655,1,0
312,375,20.761134313904915,1,0
375,312,20.761134313904915,1,0
312,376,17.50107528125058,1,0
376,312,17.50107528125058,1,0
312,377,16.51670757142597,1,0
377,312,16.51670757142597,1,0
312,378,13.690335861475424,1,0
378,312,13.690335861475424,1,0
312,379,12.383825014913608,1,0
379,312,12.383825014913608,1,0
312,380,9.809016719325133,1,1
380,312,9.809016719325133,1,1
312,426,4.9435243500968005,0,1
312,521,4.659888088784966,0,1
521,312,4.659888088784966,0,1
312,522,5.333615096723797,0,1
522,312,5.333615096723797,0,1
312,523,6.73245646105491,0,1
523,312,6.73245646105491,0,1
312,524,7.65291486951214,0,1
524,312,7.65291486951214,0,1
312,525,7.971734566579597,0,1
525,312,7.971734566579597,0,1
312,526,8.866508952231424,0,1
526,312,8.866508952231424,0,1
312,527,10.257588800493027,0,1
527,312,10.257588800493027,0,1
312,537,4.746725713584049,0,1
313,316,4.643333716200032,1,1
316,313,4.643333716200032,1,1
313,317,6.50445216755416,1,1
317,313,6.50445216755416,1,1
313,318,33.28085182203124,1,0
318,313,33.28085182203124,1,0
313,319,8.63015017250569,1,1
319,313,8.63015017250569,1,1
313,320,10.178224648729266,1,1
320,313,10.178224648729266,1,1
313,321,11.433876420532103,1,1
321,313,11.433876420532103,1,1
313,322,12.709918803831911,1,1
322,313,12.709918803831911,1,1
313,323,11.306366082875611,1,1
323,313,11.306366082875611,1,1
313,324,9.619595105824361,1,1
324,313,9.619595105824361,1,1
313,325,10.051338020383156,1,0
325,313,10.051338020383156,1,0
313,326,38.78346792126769,1,0
326,313,38.78346792126769,1,0
313,327,11.872653999843505,1,0
327,313,11.872653999843505,1,0
313,328,12.910216109732634,1,0
328,313,12.910216109732634,1,0
313,329,13.832372826091698,1,0
329,313,13.832372826091698,1,0
313,330,17.251860102609225,1,0
330,313,17.251860102609225,1,0
313,331,18.68045344738719,1,0
331,313,18.68045344738719,1,0
313,332,30.43630261710512,1,0
332,313,30.43630261710512,1,0
313,333,19.02564248586628,1,0
333,313,19.02564248586628,1,0
313,334,19.92942598270206,1,0
334,313,19.92942598270206,1,0
313,335,21.11000532922718,1,0
335,313,21.11000532922718,1,0
313,336,23.08905405164967,1,0
336,313,23.08905405164967,1,0
313,337,23.02898039427712,1,0
337,313,23.02898039427712,1,0
313,338,22.950413351397398,1,0
338,313,22.950413351397398,1,0
313,339,26.246381941136192,1,0
339,313,26.246381941136192,1,0
313,340,29.10362482578416,1,0
340,313,29.10362482578416,1,0
313,341,27.573814335343595,1,0
341,313,27.573814335343595,1,0
313,342,29.27368610202685,1,0
342,313,29.27368610202685,1,0
313,343,31.380241076193155,1,0
343,313,31.380241076193155,1,0
313,344,32.63819720817925,1,0
344,313,32.63819720817925,1,0
313,345,33.29131167436933,1,0
345,313,33.29131167436933,1,0
313,346,34.15528452523855,1,0
346,313,34.15528452523855,1,0
313,347,35.97942592649304,1,0
347,313,35.97942592649304,1,0
313,348,36.443849467365546,1,0
348,313,36.443849467365546,1,0
313,349,26.77831759091672,1,0
349,313,26.77831759091672,1,0
313,350,25.921408140762722,1,0
350,313,25.921408140762722,1,0
313,351,24.501579642953637,1,0
351,313,24.501579642953637,1,0
313,352,22.855869268089545,1,0
352,313,22.855869268089545,1,0
313,353,22.956207374041558,1,0
353,313,22.956207374041558,1,0
313,354,23.929419048526857,1,0
354,313,23.929419048526857,1,0
313,355,24.083274798083423,1,0
355,313,24.083274798083423,1,0
313,356,23.00781628055996,1,0
356,313,23.00781628055996,1,0
313,357,24.807622155297352,1,0
357,313,24.807622155297352,1,0
313,358,23.498808480431514,1,0
358,313,23.498808480431514,1,0
313,359,22.08127976363689,1,0
359,313,22.08127976363689,1,0
313,360,20.424096675251025,1,0
360,313,20.424096675251025,1,0
313,361,37.88396117092298,1,0
361,313,37.88396117092298,1,0
313,362,20.66152448392906,1,0
362,313,20.66152448392906,1,0
313,363,21.043414029097086,1,0
363,313,21.043414029097086,1,0
313,364,20.219033112391898,1,0
364,313,20.219033112391898,1,0
313,365,19.418128694598767,1,0
365,313,19.418128694598767,1,0
313,366,18.755432519672798,1,0
366,313,18.755432519672798,1,0
313,367,18.645759973784923,1,0
367,313,18.645759973784923,1,0
313,368,19.583241662196787,1,0
368,313,19.583241662196787,1,0
313,369,20.47439518032218,1,0
369,313,20.47439518032218,1,0
313,370,20.809976549722492,1,0
370,313,20.809976549722492,1,0
313,371,20.805600808436175,1,0
371,313,20.805600808436175,1,0
313,372,20.6108526994882,1,0
372,313,20.6108526994882,1,0
313,373,20.368007511781805,1,0
373,313,20.368007511781805,1,0
313,374,36.83105202135828,1,0
374,313,36.83105202135828,1,0
313,375,20.572508962204875,1,0
375,313,20.572508962204875,1,0
313,376,17.304257655270856,1,0
376,313,17.304257655270856,1,0
313,377,16.322850057511403,1,0
377,313,16.322850057511403,1,0
313,378,13.588697251760376,1,0
378,313,13.588697251760376,1,0
313,379,12.300663112206594,1,0
379,313,12.300663112206594,1,0
313,380,9.169624310733782,1,1
380,313,9.169624310733782,1,1
313,426,6.357809056585452,0,1
313,523,4.9998388974045955,0,1
523,313,4.9998388974045955,0,1
313,524,5.94260994849906,0,1
524,313,5.94260994849906,0,1
313,525,6.311584983187662,0,1
525,313,6.311584983187662,0,1
313,526,7.296649779179483,0,1
526,313,7.296649779179483,0,1
313,527,8.824906855032523,0,1
527,313,8.824906855032523,0,1
313,537,5.450437964053898,0,1
537,313,5.450437964053898,0,1
313,542,4.188529216801526,0,1
542,313,4.188529216801526,0,1
314,317,5.589795881783163,1,1
317,314,5.589795881783163,1,1
314,318,32.41241333193195,1,0
318,314,32.41241333193195,1,0
314,319,7.734507094831577,1,1
319,314,7.734507094831577,1,1
314,320,9.2984399229118,1,1
320,314,9.2984399229118,1,1
314,321,10.540115843765665,1,1
321,314,10.540115843765665,1,1
314,322,11.814820861951315,1,1
322,314,11.814820861951315,1,1
314,323,10.389835128624515,1,1
323,314,10.389835128624515,1,1
314,324,8.738682852695824,1,1
324,314,8.738682852695824,1,1
314,325,9.173260707076846,1,0
325,314,9.173260707076846,1,0
314,326,37.874548974212225,1,0
326,314,37.874548974212225,1,0
314,327,10.955771310136042,1,0
327,314,10.955771310136042,1,0
314,328,12.008785617205431,1,0
328,314,12.008785617205431,1,0
314,329,12.930602847508696,1,0
329,314,12.930602847508696,1,0
314,330,16.335378201927252,1,0
330,314,16.335378201927252,1,0
314,331,17.76424524149563,1,0
331,314,17.76424524149563,1,0
314,332,29.566664421270115,1,0
332,314,29.566664421270115,1,0
314,333,18.110386522655997,1,0
333,314,18.110386522655997,1,0
314,334,19.013744291958908,1,0
334,314,19.013744291958908,1,0
314,335,20.193218589417587,1,0
335,314,20.193218589417587,1,0
314,336,22.17219531304918,1,0
336,314,22.17219531304918,1,0
314,337,22.11220861876986,1,0
337,314,22.11220861876986,1,0
314,338,22.03754444124844,1,0
338,314,22.03754444124844,1,0
314,339,25.33822734525839,1,0
339,314,25.33822734525839,1,0
314,340,28.228516397430454,1,0
340,314,28.228516397430454,1,0
314,341,26.664294571580175,1,0
341,314,26.664294571580175,1,0
314,342,28.359453626612765,1,0
342,314,28.359453626612765,1,0
314,343,30.46335756281635,1,0
343,314,30.46335756281635,1,0
314,344,31.72184680941512,1,0
344,314,31.72184680941512,1,0
314,345,32.37589401082231,1,0
345,314,32.37589401082231,1,0
314,346,33.242026848554225,1,0
346,314,33.242026848554225,1,0
314,347,35.06647461607739,1,0
347,314,35.06647461607739,1,0
314,348,35.53169008082784,1,0
348,314,35.53169008082784,1,0
314,349,25.92427999000165,1,0
349,314,25.92427999000165,1,0
314,350,25.073159274411353,1,0
350,314,25.073159274411353,1,0
314,351,23.65805378724125,1,0
351,314,23.65805378724125,1,0
314,352,22.084502892299838,1,0
352,314,22.084502892299838,1,0
314,353,22.19403850136338,1,0
353,314,22.19403850136338,1,0
314,354,23.277565250687196,1,0
354,314,23.277565250687196,1,0
314,355,23.44497091062388,1,0
355,314,23.44497091062388,1,0
314,356,22.582975756086707,1,0
356,314,22.582975756086707,1,0
314,357,24.2391069348687,1,0
357,314,24.2391069348687,1,0
314,358,22.878425557717033,1,0
358,314,22.878425557717033,1,0
314,359,21.484091416673873,1,0
359,314,21.484091416673873,1,0
314,360,19.895748013080585,1,0
360,314,19.895748013080585,1,0
314,361,36.999820134697956,1,0
361,314,36.999820134697956,1,0
314,362,20.199668561637342,1,0
362,314,20.199668561637342,1,0
314,363,20.594754526335098,1,0
363,314,20.594754526335098,1,0
314,364,19.782232836563217,1,0
364,314,19.782232836563217,1,0
314,365,18.940775749688818,1,0
365,314,18.940775749688818,1,0
314,366,18.2533739620926,1,0
366,314,18.2533739620926,1,0
314,367,18.063279574872332,1,0
367,314,18.063279574872332,1,0
314,368,18.96104875791421,1,0
368,314,18.96104875791421,1,0
314,369,19.822877137287616,1,0
369,314,19.822877137287616,1,0
314,370,20.129346735550065,1,0
370,314,20.129346735550065,1,0
314,371,20.110809456608155,1,0
371,314,20.110809456608155,1,0
314,372,19.87669210407003,1,0
372,314,19.87669210407003,1,0
314,373,19.596676299821866,1,0
373,314,19.596676299821866,1,0
314,374,35.953060022757455,1,0
374,314,35.953060022757455,1,0
314,375,19.747622667045267,1,0
375,314,19.747622667045267,1,0
314,376,16.481418779947315,1,0
376,314,16.481418779947315,1,0
314,377,15.50227757460174,1,0
377,314,15.50227757460174,1,0
314,378,12.798300082432823,1,0
378,314,12.798300082432823,1,0
314,379,11.519663753773372,1,0
379,314,11.519663753773372,1,0
314,380,8.276770988737093,1,1
380,314,8.276770988737093,1,1
314,426,7.164211331332989,0,1
426,314,7.164211331332989,0,1
314,521,4.222320925746882,0,1
314,523,4.639229354106131,0,1
523,314,4.639229354106131,0,1
314,524,5.403327955991566,0,1
524,314,5.403327955991566,0,1
314,525,5.66404669825382,0,1
525,314,5.66404669825382,0,1
314,526,6.547055674117946,0,1
526,314,6.547055674117946,0,1
314,527,7.992746023739275,0,1
527,314,7.992746023739275,0,1
314,537,6.3659181584434466,0,1
537,314,6.3659181584434466,0,1
314,542,5.097938897240727,0,1
542,314,5.097938897240727,0,1
315,317,4.147571458094483,1,1
317,315,4.147571458094483,1,1
315,318,31.097941427046262,1,0
318,315,31.097941427046262,1,0
315,319,6.371866680965633,1,1
319,315,6.371866680965633,1,1
315,320,7.981461645588483,1,1
320,315,7.981461645588483,1,1
315,321,9.174192335023285,1,1
321,315,9.174192335023285,1,1
315,322,10.441711976491211,1,1
322,315,10.441711976491211,1,1
315,323,8.907750613931668,1,1
323,315,8.907750613931668,1,1
315,324,7.260109985392783,1,1
324,315,7.260109985392783,1,1
315,325,7.69730011107791,1,0
325,315,7.69730011107791,1,0
315,326,36.44307650295183,1,0
326,315,36.44307650295183,1,0
315,327,9.480170884535784,1,0
327,315,9.480170884535784,1,0
315,328,10.613726065807427,1,0
328,315,10.613726065807427,1,0
315,329,11.533103528539055,1,0
329,315,11.533103528539055,1,0
315,330,14.867702512493313,1,0
330,315,14.867702512493313,1,0
315,331,16.299105251516107,1,0
331,315,16.299105251516107,1,0
315,332,28.25026106074066,1,0
332,315,28.25026106074066,1,0
315,333,16.652419794132022,1,0
333,315,16.652419794132022,1,0
315,334,17.55266033967501,1,0
334,315,17.55266033967501,1,0
315,335,18.7131105378021,1,0
335,315,18.7131105378021,1,0
315,336,20.693666084094428,1,0
336,315,20.693666084094428,1,0
315,337,20.639683548930687,1,0
337,315,20.639683548930687,1,0
315,338,20.591780204732178,1,0
338,315,20.591780204732178,1,0
315,339,23.911303812214005,1,0
339,315,23.911303812214005,1,0
315,340,26.898614852813516,1,0
340,315,26.898614852813516,1,0
315,341,25.231915702142,1,0
341,315,25.231915702142,1,0
315,342,26.905998903590255,1,0
342,315,26.905998903590255,1,0
315,343,28.98650225536017,1,0
343,315,28.98650225536017,1,0
315,344,30.237247659137232,1,0
344,315,30.237247659137232,1,0
315,345,30.887376612460955,1,0
345,315,30.887376612460955,1,0
315,346,31.74929167713825,1,0
346,315,31.74929167713825,1,0
315,347,33.573366304259686,1,0
347,315,33.573366304259686,1,0
315,348,34.037773796181206,1,0
348,315,34.037773796181206,1,0
315,349,24.648629049097234,1,0
349,315,24.648629049097234,1,0
315,350,23.812171362561624,1,0
350,315,23.812171362561624,1,0
315,351,22.409609947520284,1,0
351,315,22.409609947520284,1,0
315,352,21.00176052144201,1,0
352,315,21.00176052144201,1,0
315,353,21.130997373526885,1,0
353,315,21.130997373526885,1,0
315,354,22.439595740565384,1,0
354,315,22.439595740565384,1,0
315,355,22.633412690091614,1,0
355,315,22.633412690091614,1,0
315,356,22.17507034938108,1,0
356,315,22.17507034938108,1,0
315,357,23.56068454014017,1,0
357,315,23.56068454014017,1,0
315,358,22.10334556124932,1,0
358,315,22.10334556124932,1,0
315,359,20.757869760647406,1,0
359,315,20.757869760647406,1,0
315,360,19.306415773001472,1,0
360,315,19.306415773001472,1,0
315,361,35.643451923179384,1,0
361,315,35.643451923179384,1,0
315,362,19.732875436691938,1,0
362,315,19.732875436691938,1,0
315,363,20.15058909808842,1,0
363,315,20.15058909808842,1,0
315,364,19.362915715356507,1,0
364,315,19.362915715356507,1,0
315,365,18.450640449588736,1,0
365,315,18.450640449588736,1,0
315,366,17.720331599606144,1,0
366,315,17.720331599606144,1,0
315,367,17.37765973887163,1,0
367,315,17.37765973887163,1,0
315,368,18.194037622254164,1,0
368,315,18.194037622254164,1,0
315,369,18.994605786906977,1,0
369,315,18.994605786906977,1,0
315,370,19.241352473254057,1,0
370,315,19.241352473254057,1,0
315,371,19.193878451214594,1,0
371,315,19.193878451214594,1,0
315,372,18.878215646612368,1,0
372,315,18.878215646612368,1,0
315,373,18.518745124872797,1,0
373,315,18.518745124872797,1,0
315,374,34.61314692425408,1,0
374,315,34.61314692425408,1,0
315,375,18.548085076363005,1,0
375,315,18.548085076363005,1,0
315,376,15.292943536154183,1,0
376,315,15.292943536154183,1,0
315,377,14.321676333446446,1,0
377,315,14.321676333446446,1,0
315,378,11.699193220047269,1,0
378,315,11.699193220047269,1,0
315,379,10.449902200499295,1,0
379,315,10.449902200499295,1,0
315,380,6.921549320780716,1,1
380,315,6.921549320780716,1,1
315,426,8.601526434302228,0,1
426,315,8.601526434302228,0,1
315,521,5.245692042047455,0,1
521,315,5.245692042047455,0,1
522,315,3.794163939526072,0,1
315,523,4.179229115518794,0,1
523,315,4.179229115518794,0,1
315,524,4.56117572562163,0,1
524,315,4.56117572562163,0,1
315,525,4.6057783272754245,0,1
525,315,4.6057783272754245,0,1
315,526,5.280538703579399,0,1
526,315,5.280538703579399,0,1
315,527,6.578911916115005,0,1
527,315,6.578911916115005,0,1
315,537,7.855403299640319,0,1
537,315,7.855403299640319,0,1
315,542,6.55154394017166,0,1
542,315,6.55154394017166,0,1
316,318,28.910894866814484,1,0
318,316,28.910894866814484,1,0
319,316,4.18687472943722,1,1
316,320,5.837849347148314,1,1
320,316,5.837849347148314,1,1
316,321,6.967078727845696,1,1
321,316,6.967078727845696,1,1
316,322,8.224001945525062,1,1
322,316,8.224001945525062,1,1
316,323,6.666172064986021,1,1
323,316,6.666172064986021,1,1
316,324,5.28954156803782,1,1
324,316,5.28954156803782,1,1
316,325,5.734684646953134,1,0
325,316,5.734684646953134,1,0
316,326,34.18373443613205,1,0
326,316,34.18373443613205,1,0
316,327,7.2293585469251695,1,0
327,316,7.2293585469251695,1,0
316,328,8.37766578469206,1,0
328,316,8.37766578469206,1,0
316,329,9.294089842475163,1,0
329,316,9.294089842475163,1,0
316,330,12.610872174437421,1,0
330,316,12.610872174437421,1,0
316,331,14.04107876909748,1,0
331,316,14.04107876909748,1,0
316,332,26.06281306766405,1,0
332,316,26.06281306766405,1,0
316,333,14.39210964382915,1,0
333,316,14.39210964382915,1,0
316,334,15.293175471431693,1,0
334,316,15.293175471431693,1,0
316,335,16.467421443565478,1,0
335,316,16.467421443565478,1,0
316,336,18.44595004330219,1,0
336,316,18.44595004330219,1,0
316,337,18.386191177076345,1,0
337,316,18.386191177076345,1,0
316,338,18.330672682692253,1,0
338,316,18.330672682692253,1,0
316,339,21.65358873258657,1,0
339,316,21.65358873258657,1,0
316,340,24.70043323506695,1,0
340,316,24.70043323506695,1,0
316,341,22.9726721345167,1,0
341,316,22.9726721345167,1,0
316,342,24.645138790438978,1,0
342,316,24.645138790438978,1,0
316,343,26.73690905845326,1,0
343,316,26.73690905845326,1,0
316,344,27.998229819043917,1,0
344,316,27.998229819043917,1,0
316,345,28.65686760621265,1,0
345,316,28.65686760621265,1,0
316,346,29.533405374253743,1,0
346,316,29.533405374253743,1,0
316,347,31.359173235275193,1,0
347,316,31.359173235275193,1,0
316,348,31.828114615854957,1,0
348,316,31.828114615854957,1,0
316,349,22.500974223353087,1,0
349,316,22.500974223353087,1,0
316,350,21.679848431204498,1,0
350,316,21.679848431204498,1,0
316,351,20.291810195248722,1,0
351,316,20.291810195248722,1,0
316,352,19.077593244432066,1,0
352,316,19.077593244432066,1,0
316,353,19.230921064785225,1,0
353,316,19.230921064785225,1,0
316,354,20.828599280796585,1,0
354,316,20.828599280796585,1,0
316,355,21.057336797420515,1,0
355,316,21.057336797420515,1,0
316,356,21.172319712303608,1,0
356,316,21.172319712303608,1,0
316,357,22.163442264233236,1,0
357,316,22.163442264233236,1,0
316,358,20.57986365358138,1,0
358,316,20.57986365358138,1,0
316,359,19.310089797823313,1,0
359,316,19.310089797823313,1,0
316,360,18.06413620962818,1,0
360,316,18.06413620962818,1,0
316,361,33.422357935968556,1,0
361,316,33.422357935968556,1,0
316,362,18.664431253054566,1,0
362,316,18.664431253054566,1,0
316,363,19.111392675574432,1,0
363,316,19.111392675574432,1,0
316,364,18.367353864942004,1,0
364,316,18.367353864942004,1,0
316,365,17.360524243236437,1,0
365,316,17.360524243236437,1,0
316,366,16.575201024421997,1,0
366,316,16.575201024421997,1,0
316,367,16.014579638566854,1,0
367,316,16.014579638566854,1,0
316,368,16.707500411491843,1,0
368,316,16.707500411491843,1,0
316,369,17.416362019664152,1,0
369,316,17.416362019664152,1,0
316,370,17.579444814896743,1,0
370,316,17.579444814896743,1,0
316,371,17.492995769735952,1,0
371,316,17.492995769735952,1,0
316,372,17.070280753402976,1,0
372,316,17.070280753402976,1,0
316,373,16.609758396797947,1,0
373,316,16.609758396797947,1,0
316,374,32.40439823542477,1,0
374,316,32.40439823542477,1,0
316,375,16.491299918441843,1,0
375,316,16.491299918441843,1,0
316,376,13.26047665055823,1,0
376,316,13.26047665055823,1,0
316,377,12.303605731654441,1,0
377,316,12.303605731654441,1,0
316,378,9.80985224149681,1,0
378,316,9.80985224149681,1,0
316,379,8.61980840854366,1,0
379,316,8.61980840854366,1,0
316,380,4.7401343862806256,1,1
380,316,4.7401343862806256,1,1
316,426,10.625327665535778,0,1
426,316,10.625327665535778,0,1
316,521,7.35085314776455,0,1
521,316,7.35085314776455,0,1
316,522,5.3795469140067915,0,1
522,316,5.3795469140067915,0,1
316,523,4.976505299906753,0,1
523,316,4.976505299906753,0,1
316,524,4.658422587099629,0,1
524,316,4.658422587099629,0,1
525,316,4.234609427090059,0,1
316,526,4.248791122189934,0,1
526,316,4.248791122189934,0,1
316,527,4.935750500177252,0,1
527,316,4.935750500177252,0,1
316,537,10.089038110741775,0,1
537,316,10.089038110741775,0,1
316,542,8.810476547837807,0,1
542,316,8.810476547837807,0,1
317,318,27.04153612500592,1,0
318,317,27.04153612500592,1,0
320,317,4.043057877399234,1,1
317,321,5.098881445964399,1,1
321,317,5.098881445964399,1,1
317,322,6.345327257123938,1,1
322,317,6.345327257123938,1,1
317,323,4.865174611460517,1,1
323,317,4.865174611460517,1,1
324,317,4.067307709038007,1,1
317,325,4.4949680755262325,1,0
325,317,4.4949680755262325,1,0
317,326,32.295881006716634,1,0
326,317,32.295881006716634,1,0
317,327,5.3995778538696895,1,0
327,317,5.3995778538696895,1,0
317,328,6.48828251542733,1,0
328,317,6.48828251542733,1,0
317,329,7.403233887970851,1,0
329,317,7.403233887970851,1,0
317,330,10.75409991584605,1,0
330,317,10.75409991584605,1,0
317,331,12.179688214400235,1,0
331,317,12.179688214400235,1,0
317,332,24.19373383750429,1,0
332,317,24.19373383750429,1,0
317,333,12.521397765425393,1,0
333,317,12.521397765425393,1,0
317,334,13.426003202740569,1,0
334,317,13.426003202740569,1,0
317,335,14.634741029481868,1,0
335,317,14.634741029481868,1,0
317,336,16.60796751562334,1,0
336,317,16.60796751562334,1,0
317,337,16.53553966461331,1,0
337,317,16.53553966461331,1,0
317,338,16.44929533445126,1,0
338,317,16.44929533445126,1,0
317,339,19.763734692613134,1,0
339,317,19.763734692613134,1,0
317,340,22.825677558399004,1,0
340,317,22.825677558399004,1,0
317,341,21.084715720160897,1,0
341,317,21.084715720160897,1,0
317,342,22.769672637084618,1,0
342,317,22.769672637084618,1,0
317,343,24.892464803630837,1,0
343,317,24.892464803630837,1,0
317,344,26.172896381562357,1,0
344,317,26.172896381562357,1,0
317,345,26.845318493174933,1,0
345,317,26.845318493174933,1,0
317,346,27.743787863231653,1,0
346,317,27.743787863231653,1,0
317,347,29.57134241119263,1,0
347,317,29.57134241119263,1,0
317,348,30.046609958529434,1,0
348,317,30.046609958529434,1,0
317,349,20.657754597245074,1,0
349,317,20.657754597245074,1,0
317,350,19.847514151651335,1,0
350,317,19.847514151651335,1,0
317,351,18.470754965620653,1,0
351,317,18.470754965620653,1,0
317,352,17.410858278671963,1,0
352,317,17.410858278671963,1,0
317,353,17.5838169064626,1,0
353,317,17.5838169064626,1,0
317,354,19.421310202970343,1,0
354,317,19.421310202970343,1,0
317,355,19.67902164742953,1,0
355,317,19.67902164742953,1,0
317,356,20.288704739337106,1,0
356,317,20.288704739337106,1,0
317,357,20.933619968844376,1,0
357,317,20.933619968844376,1,0
317,358,19.24906278237982,1,0
358,317,19.24906278237982,1,0
317,359,18.05206165511297,1,0
359,317,18.05206165511297,1,0
317,360,16.99566312327942,1,0
360,317,16.99566312327942,1,0
317,361,31.535965816825716,1,0
361,317,31.535965816825716,1,0
317,362,17.743491877305324,1,0
362,317,17.743491877305324,1,0
317,363,18.212130133512662,1,0
363,317,18.212130133512662,1,0
317,364,17.512940872394907,1,0
364,317,17.512940872394907,1,0
317,365,16.432908446163754,1,0
365,317,16.432908446163754,1,0
317,366,15.607100467415465,1,0
366,317,15.607100467415465,1,0
317,367,14.857489323570116,1,0
367,317,14.857489323570116,1,0
317,368,15.433594526227518,1,0
368,317,15.433594526227518,1,0
317,369,16.055780890383375,1,0
369,317,16.055780890383375,1,0
317,370,16.144082816933267,1,0
370,317,16.144082816933267,1,0
317,371,16.023893939988493,1,0
371,317,16.023893939988493,1,0
317,372,15.509719178631185,1,0
372,317,15.509719178631185,1,0
317,373,14.963717452558372,1,0
373,317,14.963717452558372,1,0
317,374,30.523441172318694,1,0
374,317,30.523441172318694,1,0
317,375,14.722053966753416,1,0
375,317,14.722053966753416,1,0
317,376,11.520860948731219,1,0
376,317,11.520860948731219,1,0
317,377,10.580930204854392,1,0
377,317,10.580930204854392,1,0
317,378,8.230920786886482,1,0
378,317,8.230920786886482,1,0
317,379,7.122112116500273,1,0
379,317,7.122112116500273,1,0
317,426,12.29939713969754,0,1
426,317,12.29939713969754,0,1
317,521,9.214042543856632,0,1
521,317,9.214042543856632,0,1
317,522,7.08748340386064,0,1
522,317,7.08748340386064,0,1
317,523,6.360308876147448,0,1
523,317,6.360308876147448,0,1
317,524,5.674259863629794,0,1
524,317,5.674259863629794,0,1
317,525,4.984582329543771,0,1
525,317,4.984582329543771,0,1
